2012-07-10,2,0,40.8223104,-73.9385848,0,0
2012-07-10,3,0,40.7839374,-73.952342,0,0
2012-07-11,1,0,40.7113459,-73.9967789,0,0
2012-07-11,1,0,40.7150813,-73.9924897,0,0
2012-07-11,1,0,40.7184302,-74.0005303,0,1
2012-07-11,1,0,40.7222418,-73.9862873,0,0
2012-07-11,1,0,40.7229337,-73.9886394,0,0
2012-07-11,1,0,40.7354326,-73.9826943,0,0
2012-07-11,1,0,40.7387967,-73.977147,0,0
2012-07-11,1,0,40.7430998,-73.9740095,0,0
2012-07-11,1,0,40.7491296,-73.9882379,0,0
2012-07-11,1,0,40.7521198,-73.9776766,0,0
2012-07-11,1,0,40.7571447,-73.9935606,0,0
2012-07-11,1,0,40.7599831,-73.9648018,0,0
2012-07-11,1,0,40.7606005,-73.9643142,1,0
2012-07-11,1,0,40.7713904,-73.9504303,0,0
2012-07-11,1,0,40.8050573,-73.9390342,0,0
2012-07-11,1,0,40.8133899,-73.9562587,1,0
2012-07-11,1,0,40.818174,-73.9564831,0,0
2012-07-11,1,0,40.8401945,-73.9430642,0,0
2012-07-11,1,0,40.8404983,-73.9459843,0,0
2012-07-11,1,0,40.8711945,-73.9140901,1,0
2012-07-11,2,0,40.7226266,-74.0081173,0,0
2012-07-11,2,0,40.7986223,-73.9416189,1,1
2012-07-11,3,0,40.7658813,-73.9946319,1,0
2012-07-12,1,0,40.7152345,-74.0133505,0,0
2012-07-12,1,0,40.7422271,-73.9970084,0,0
2012-07-12,1,0,40.7514187,-73.9876456,0,0
2012-07-12,1,0,40.7521904,-73.9934636,1,1
2012-07-12,1,0,40.7573816,-73.9667018,0,0
2012-07-12,1,0,40.7676137,-73.9499947,0,0
2012-07-12,1,0,40.7806906,-73.9465923,0,0
2012-07-12,1,0,40.8637931,-73.9194142,0,0
2012-07-12,2,0,40.7824745,-73.9808116,0,0
2012-07-12,4,0,40.735313,-73.9941184,0,0
2012-07-12,4,0,40.7994585,-73.9515291,0,0
2012-07-13,1,0,40.7094245,-74.0051471,0,0
2012-07-13,1,0,40.7155203,-74.0092383,0,1
2012-07-13,1,0,40.7358892,-73.99121,0,0
2012-07-13,1,0,40.7432053,-73.9799604,0,0
2012-07-13,1,0,40.7440076,-73.9856946,0,0
2012-07-13,1,0,40.7482467,-73.9762885,0,0
2012-07-13,1,0,40.7509908,-73.9906233,1,1
2012-07-13,1,0,40.7552921,-73.9949215,0,0
2012-07-13,1,0,40.7578587,-73.975592,1,0
2012-07-13,1,0,40.759625,-73.9700794,0,0
2012-07-13,1,0,40.7654685,-73.9700406,0,0
2012-07-13,1,0,40.7690594,-73.9730246,0,0
2012-07-13,1,0,40.7801743,-73.95931,0,0
2012-07-13,1,0,40.7902433,-73.9731461,0,0
2012-07-13,1,0,40.7994585,-73.9515291,0,0
2012-07-13,1,0,40.8050452,-73.9369284,0,0
2012-07-13,1,0,40.8051773,-73.9319248,0,0
2012-07-13,1,0,40.8165011,-73.9465455,1,0
2012-07-13,2,0,40.783844,-73.9799879,0,0
2012-07-13,3,0,40.7589782,-73.9939358,0,0
2012-07-13,3,0,40.823264,-73.9527619,0,0
2012-07-13,3,0,40.8467631,-73.9337768,0,0
2012-07-14,0,1,40.7965967,-73.9703697,0,0
2012-07-14,1,0,40.7119717,-73.9977708,1,0
2012-07-14,1,0,40.7176779,-74.0057791,1,0
2012-07-14,1,0,40.7242353,-73.9977848,0,1
2012-07-14,1,0,40.7279758,-73.988119,0,0
2012-07-14,1,0,40.7413501,-73.9813106,0,0
2012-07-14,1,0,40.7572323,-73.9897922,1,1
2012-07-14,1,0,40.7598419,-73.9841751,0,0
2012-07-14,1,0,40.763645,-73.9776872,0,1
2012-07-14,1,0,40.7655201,-73.9800367,1,0
2012-07-14,1,0,40.7967215,-73.9761722,0,0
2012-07-14,1,0,40.7986223,-73.9416189,1,1
2012-07-14,1,0,40.8084473,-73.9449951,0,0
2012-07-14,1,0,40.8127513,-73.9455695,0,0
2012-07-14,1,0,40.8221642,-73.9424112,0,0
2012-07-14,1,0,40.8505064,-73.9328622,0,0
2012-07-14,1,0,40.8537167,-73.9268006,0,0
2012-07-15,1,0,40.7286048,-74.0053146,0,1
2012-07-15,1,0,40.7765625,-73.9527048,0,0
2012-07-15,1,0,40.7972493,-73.9680399,0,0
2012-07-15,1,0,40.8107645,-73.9525902,0,1
2012-07-15,1,0,40.8644625,-73.9189434,1,1
2012-07-15,2,0,40.7339784,-73.9866782,0,0
2012-07-15,2,0,40.7788145,-73.9560828,0,0
2012-07-15,2,0,40.7838899,-73.9502838,0,0
2012-07-15,3,0,40.7482147,-73.9685398,0,0
2012-07-15,3,0,40.8386679,-73.9366507,0,0
2012-07-16,1,0,40.7138769,-73.9770181,0,0
2012-07-16,1,0,40.715667,-73.9790632,0,0
2012-07-16,1,0,40.7164532,-74.0130478,0,0
2012-07-16,1,0,40.7207545,-74.0100687,0,0
2012-07-16,1,0,40.7219679,-74.0082326,0,0
2012-07-16,1,0,40.7373607,-73.996839,1,1
2012-07-16,1,0,40.7435691,-73.9923205,0,0
2012-07-16,1,0,40.7457274,-73.9781227,0,0
2012-07-16,1,0,40.7514416,-73.9760491,1,0
2012-07-16,1,0,40.7654191,-73.9838236,0,0
2012-07-16,1,0,40.7707422,-73.9945485,0,0
2012-07-16,1,0,40.7849752,-73.982638,1,0
2012-07-16,1,0,40.7864251,-73.9423808,0,0
2012-07-16,1,0,40.8058094,-73.9707438,0,0
2012-07-16,1,0,40.8139383,-73.9484189,0,0
2012-07-16,1,0,40.8259814,-73.935904,1,0
2012-07-16,1,0,40.8511845,-73.9286613,0,0
2012-07-16,2,0,40.7491296,-73.9882379,0,0
2012-07-16,3,0,40.8348917,-73.9377529,1,0
2012-07-16,4,0,40.7914069,-73.9356781,0,0
2012-07-17,1,0,40.7229337,-73.9886394,0,0
2012-07-17,1,0,40.7252314,-73.9922143,1,0
2012-07-17,1,0,40.7354326,-73.9826943,0,0
2012-07-17,1,0,40.757125,-73.9719069,0,1
2012-07-17,1,0,40.7609926,-73.990759,0,0
2012-07-17,1,0,40.7642891,-73.9556159,0,0
2012-07-17,1,0,40.7658226,-73.9534091,0,0
2012-07-17,1,0,40.7697419,-73.9821185,0,0
2012-07-17,1,0,40.774809,-73.9844135,0,0
2012-07-17,1,0,40.777874,-73.9517434,0,0
2012-07-17,1,0,40.7797618,-73.944358,1,0
2012-07-17,1,0,40.7813162,-73.9461296,0,0
2012-07-17,1,0,40.79745,-73.9467017,0,0
2012-07-17,1,0,40.8050573,-73.9390342,0,0
2012-07-17,1,0,40.8064131,-73.9501947,0,0
2012-07-17,1,0,40.8215413,-73.9428634,0,0
2012-07-17,1,0,40.8501677,-73.9357542,1,0
2012-07-17,1,0,40.8514354,-73.9350843,0,0
2012-07-17,2,0,40.7708599,-73.9552035,0,0
2012-07-17,2,0,40.8045145,-73.9456919,1,0
2012-07-17,2,0,40.8046692,-73.9321824,0,0
2012-07-17,5,0,40.7225499,-74.006299,0,1
2012-07-18,1,0,40.7125314,-74.0076652,1,0
2012-07-18,1,0,40.7135539,-73.9808531,0,0
2012-07-18,1,0,40.7149276,-74.0079396,1,1
2012-07-18,1,0,40.7269334,-73.999917,0,0
2012-07-18,1,0,40.7329142,-74.0039763,0,0
2012-07-18,1,0,40.7344815,-74.0013892,0,0
2012-07-18,1,0,40.7434293,-73.9961278,0,0
2012-07-18,1,0,40.7468134,-74.0079578,0,0
2012-07-18,1,0,40.7580218,-73.9817932,0,1
2012-07-18,1,0,40.7589494,-73.9684806,0,0
2012-07-18,1,0,40.7752455,-73.9476221,0,0
2012-07-18,1,0,40.7810624,-73.9494193,0,0
2012-07-18,1,0,40.78559,-73.9820059,0,0
2012-07-18,1,0,40.787695,-73.9811423,0,0
2012-07-18,1,0,40.7886875,-73.9438594,0,0
2012-07-18,1,0,40.7985932,-73.9335177,0,0
2012-07-18,1,0,40.8054526,-73.9657639,0,0
2012-07-18,1,0,40.818472,-73.941392,0,0
2012-07-18,2,0,40.8211442,-73.9575218,0,0
2012-07-19,1,0,40.7197216,-73.982803,0,0
2012-07-19,1,0,40.7296864,-73.9986037,0,0
2012-07-19,1,0,40.7528149,-73.9813723,0,0
2012-07-19,1,0,40.7573389,-73.986013,0,0
2012-07-19,1,0,40.7604967,-73.9660469,0,0
