Motor Vehicle Collision Report Manhattan Intersections,,,,,,,,,,,,,,,,,,,,,,
January   2016,,,,,,,,,,,,,,,,,,,,,,
Collisions Data,,,,,,,,,,,,,,,,,,,,,,
OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
2016034000031,149155854,1,SEDN ,Passenger vehicle,,
2016034000031,149155854,2,SEDN ,Passenger vehicle,,
2016034000032,149155855,1,SUBN ,Sport utility / station wagon,,
2016034000032,149155855,2,SEDN ,Passenger vehicle,,
2016034000032,149155855,3,SUBN ,Sport utility / station wagon,,
2016001000049,149184440,1,OTH  ,Other,20,Unsafe lane changing                                                            
2016001000049,149184440,2,SEDN ,Passenger vehicle,,
2016005000036,149184441,1,SUBN ,Sport utility / station wagon,,
2016005000036,149184441,2,SCOM ,Small com veh(4 tires),,
2016005000037,149184442,1,TAXI ,Taxi vehicle,,
2016005000037,149184442,2,SUBN ,Sport utility / station wagon,09,Following too closely                                                           
2016005000038,149184443,1,LIV  ,Livery vehicle,,
2016005000038,149184443,2,BIKE ,Bicycle,27,Failure to keep right                                                           
2016006000016,149184444,1,TAXI ,Taxi vehicle,,
2016006000016,149184444,2,SEDN ,Passenger vehicle,18,Turning improperly                                                              
2016006000017,149184445,1,TAXI ,Taxi vehicle,13,Passing or lane usage improper                                                  
2016006000017,149184445,2,TAXI ,Taxi vehicle,13,Passing or lane usage improper                                                  
2016007000033,149184446,1,SEDN ,Passenger vehicle,,
2016007000033,149184446,2,UNK  ,Unknown,29,Passing too closely                                                             
2016009000027,149184447,1,LIV  ,Livery vehicle,07,Failure to yield right-of-way                                                   
2016009000028,149184448,1,TAXI ,Taxi vehicle,04,Driver inattention/distraction                                                  
2016009000028,149184448,2,SCOM ,Small com veh(4 tires),,
2016009000029,149184449,1,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016009000029,149184449,2,BUS  ,Bus,20,Unsafe lane changing                                                            
2016009000030,149184450,1,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016009000030,149184450,2,TAXI ,Taxi vehicle,04,Driver inattention/distraction                                                  
2016010000030,149184451,1,TAXI ,Taxi vehicle,13,Passing or lane usage improper                                                  
2016010000030,149184451,2,SEDN ,Passenger vehicle,13,Passing or lane usage improper                                                  
2016010000031,149184452,1,SUBN ,Sport utility / station wagon,,
2016010000031,149184452,2,SUBN ,Sport utility / station wagon,,
2016010000032,149184453,1,SEDN ,Passenger vehicle,,
2016010000032,149184453,2,SEDN ,Passenger vehicle,18,Turning improperly                                                              
2016010000033,149184454,1,SEDN ,Passenger vehicle,18,Turning improperly                                                              
2016010000033,149184454,2,TAXI ,Taxi vehicle,,
2016010000034,149184455,1,SEDN ,Passenger vehicle,02,Alcohol involvement                                                             
2016010000035,149184456,1,TAXI ,Taxi vehicle,,
2016010000035,149184456,2,SEDN ,Passenger vehicle,,
2016010000036,149184457,1,SCOM ,Small com veh(4 tires),,
2016010000036,149184457,2,SEDN ,Passenger vehicle,,
2016010000037,149184458,1,TAXI ,Taxi vehicle,,
2016010000037,149184458,2,SEDN ,Passenger vehicle,,
2016010000038,149184459,1,TAXI ,Taxi vehicle,12,Passenger distraction                                                           
2016010000038,149184459,2,SUBN ,Sport utility / station wagon,,
2016010000039,149184460,1,SUBN ,Sport utility / station wagon,07,Failure to yield right-of-way                                                   
2016010000039,149184460,2,SEDN ,Passenger vehicle,,
2016013000061,149184462,1,SUBN ,Sport utility / station wagon,,
2016013000061,149184462,2,VAN  ,Van,20,Unsafe lane changing                                                            
2016013000062,149184463,1,SUBN ,Sport utility / station wagon,09,Following too closely                                                           
2016013000062,149184463,2,SEDN ,Passenger vehicle,,
2016013000063,149184464,1,TAXI ,Taxi vehicle,,
2016013000064,149184465,1,SCOM ,Small com veh(4 tires),14,Pedest/bike/other pedest error                                                  
2016013000065,149184466,1,TAXI ,Taxi vehicle,,
2016013000065,149184466,2,LIV  ,Livery vehicle,03,Backing unsafely                                                                
2016013000066,149184467,1,LIV  ,Livery vehicle,09,Following too closely                                                           
2016013000066,149184467,2,SEDN ,Passenger vehicle,28,Aggressive driving/road rage                                                    
2016013000067,149184468,1,SCOM ,Small com veh(4 tires),29,Passing too closely                                                             
2016013000067,149184468,2,SEDN ,Passenger vehicle,,
2016013000068,149184469,1,LIV  ,Livery vehicle,04,Driver inattention/distraction                                                  
2016013000068,149184469,2,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016014000044,149184470,1,TAXI ,Taxi vehicle,,
2016014000044,149184470,2,TAXI ,Taxi vehicle,20,Unsafe lane changing                                                            
2016014000044,149184470,3,TAXI ,Taxi vehicle,,
2016014000045,149184471,1,SEDN ,Passenger vehicle,,
2016014000045,149184471,2,SCOM ,Small com veh(4 tires),18,Turning improperly                                                              
2016014000046,149184472,1,SEDN ,Passenger vehicle,,
2016014000046,149184472,2,UNK  ,Unknown,,
2016014000047,149184473,1,LIV  ,Livery vehicle,,
2016014000047,149184473,2,SCOM ,Small com veh(4 tires),13,Passing or lane usage improper                                                  
2016017000045,149184474,1,TAXI ,Taxi vehicle,,
2016017000045,149184474,2,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016017000046,149184475,1,SEDN ,Passenger vehicle,,
2016017000046,149184475,2,SEDN ,Passenger vehicle,,
2016017000047,149184476,1,SUBN ,Sport utility / station wagon,,
2016017000047,149184476,2,SUBN ,Sport utility / station wagon,03,Backing unsafely                                                                
2016017000048,149184477,1,TAXI ,Taxi vehicle,,
2016017000048,149184477,2,SCOM ,Small com veh(4 tires),,
2016017000049,149184478,1,TAXI ,Taxi vehicle,,
2016017000049,149184478,2,TAXI ,Taxi vehicle,,
2016017000050,149184479,1,SEDN ,Passenger vehicle,17,Traffic control disregarded                                                     
2016017000050,149184479,2,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016017000050,149184479,3,LCOM ,Large com veh(6 or more tires),,
2016018000065,149184481,1,SEDN ,Passenger vehicle,,
2016018000065,149184481,2,SEDN ,Passenger vehicle,,
2016018000066,149184482,1,BUS  ,Bus,09,Following too closely                                                           
2016018000066,149184482,2,SEDN ,Passenger vehicle,,
2016018000067,149184483,1,SEDN ,Passenger vehicle,,
2016018000067,149184483,2,LCOM ,Large com veh(6 or more tires),,
2016018000068,149184484,1,VAN  ,Van,20,Unsafe lane changing                                                            
2016018000068,149184484,2,LCOM ,Large com veh(6 or more tires),20,Unsafe lane changing                                                            
2016019000078,149184485,1,OTH  ,Other,29,Passing too closely                                                             
2016019000078,149184485,2,SEDN ,Passenger vehicle,,
2016019000079,149184486,1,PICK ,Pick-up truck,26,Other uninvolved vehicle                                                        
2016019000079,149184486,2,UNK  ,Unknown,09,Following too closely                                                           
2016019000080,149184487,1,LCOM ,Large com veh(6 or more tires),,
2016019000080,149184487,2,SEDN ,Passenger vehicle,20,Unsafe lane changing                                                            
2016019000081,149184488,1,VAN  ,Van,,
2016019000081,149184488,2,VAN  ,Van,,
2016019000082,149184489,1,OTH  ,Other,,
2016019000082,149184489,2,SEDN ,Passenger vehicle,18,Turning improperly                                                              
2016019000084,149184491,1,UNK  ,Unknown,,
2016019000084,149184491,2,SEDN ,Passenger vehicle,07,Failure to yield right-of-way                                                   
2016019000086,149184493,1,TAXI ,Taxi vehicle,07,Failure to yield right-of-way                                                   
2016019000086,149184493,2,SEDN ,Passenger vehicle,20,Unsafe lane changing                                                            
2016019000087,149184494,1,AMBU ,Ambulance,04,Driver inattention/distraction                                                  
2016019000087,149184494,2,FIRE ,Fire truck,,
2016019000088,149184495,1,SEDN ,Passenger vehicle,,
2016019000088,149184495,2,SUBN ,Sport utility / station wagon,,
2016019000089,149184496,1,VAN  ,Van,,
2016019000089,149184496,2,VAN  ,Van,29,Passing too closely                                                             
2016019000090,149184497,1,TAXI ,Taxi vehicle,,
2016019000090,149184497,2,SEDN ,Passenger vehicle,20,Unsafe lane changing                                                            
2016019000091,149184498,1,SEDN ,Passenger vehicle,,
2016019000091,149184498,2,TAXI ,Taxi vehicle,26,Other uninvolved vehicle                                                        
2016020000023,149184499,1,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016020000023,149184499,2,SEDN ,Passenger vehicle,,
2016023000030,149184502,1,SUBN ,Sport utility / station wagon,,
2016023000030,149184502,2,UNK  ,Unknown,,
2016023000031,149184503,1,OTH  ,Other,,
2016023000031,149184503,2,LIV  ,Livery vehicle,,
2016023000032,149184504,1,LCOM ,Large com veh(6 or more tires),29,Passing too closely                                                             
2016023000032,149184504,2,OTH  ,Other,04,Driver inattention/distraction                                                  
2016023000033,149184505,1,SEDN ,Passenger vehicle,,
2016023000034,149184506,1,SEDN ,Passenger vehicle,26,Other uninvolved vehicle                                                        
2016023000034,149184506,2,SUBN ,Sport utility / station wagon,,
2016023000035,149184507,1,SEDN ,Passenger vehicle,,
2016023000035,149184507,2,SEDN ,Passenger vehicle,,
2016024000027,149184508,1,SEDN ,Passenger vehicle,,
2016024000027,149184508,2,SUBN ,Sport utility / station wagon,,
2016024000028,149184509,1,SEDN ,Passenger vehicle,07,Failure to yield right-of-way                                                   
2016024000028,149184509,2,BIKE ,Bicycle,14,Pedest/bike/other pedest error                                                  
2016025000043,149184510,1,SEDN ,Passenger vehicle,28,Aggressive driving/road rage                                                    
2016025000043,149184510,2,SCOM ,Small com veh(4 tires),,
2016025000044,149184511,1,SEDN ,Passenger vehicle,,
2016025000044,149184511,2,OTH  ,Other,04,Driver inattention/distraction                                                  
2016025000046,149184513,1,SUBN ,Sport utility / station wagon,,
2016025000046,149184513,2,SEDN ,Passenger vehicle,,
2016025000047,149184514,1,OTH  ,Other,,
2016025000047,149184514,2,VAN  ,Van,,
2016026000011,149184517,1,SUBN ,Sport utility / station wagon,,
2016026000011,149184517,2,UNK  ,Unknown,,
2016026000012,149184518,1,SEDN ,Passenger vehicle,,
2016026000012,149184518,2,SEDN ,Passenger vehicle,,
2016026000013,149184519,1,BUS  ,Bus,,
2016026000013,149184519,2,UNK  ,Unknown,,
2016026000014,149184520,1,SCOM ,Small com veh(4 tires),,
2016026000014,149184520,2,SEDN ,Passenger vehicle,,
2016028000022,149184521,1,VAN  ,Van,,
2016028000023,149184522,1,SEDN ,Passenger vehicle,07,Failure to yield right-of-way                                                   
2016030000014,149184523,1,SEDN ,Passenger vehicle,,
2016030000014,149184523,2,SEDN ,Passenger vehicle,20,Unsafe lane changing                                                            
2016030000015,149184524,1,SEDN ,Passenger vehicle,,
2016030000015,149184524,2,SEDN ,Passenger vehicle,03,Backing unsafely                                                                
2016030000016,149184525,1,SEDN ,Passenger vehicle,,
2016030000016,149184525,2,LCOM ,Large com veh(6 or more tires),,
2016032000029,149184527,1,VAN  ,Van,,
2016032000029,149184527,2,SEDN ,Passenger vehicle,,
2016032000031,149184529,1,SEDN ,Passenger vehicle,03,Backing unsafely                                                                
2016032000031,149184529,2,BUS  ,Bus,03,Backing unsafely                                                                
2016032000032,149184530,1,TAXI ,Taxi vehicle,04,Driver inattention/distraction                                                  
2016032000032,149184530,2,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016032000033,149184531,1,SEDN ,Passenger vehicle,26,Other uninvolved vehicle                                                        
2016032000033,149184531,2,SEDN ,Passenger vehicle,09,Following too closely                                                           
2016032000034,149184532,1,SEDN ,Passenger vehicle,,
2016032000034,149184532,2,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016033000024,149184533,1,SEDN ,Passenger vehicle,03,Backing unsafely                                                                
2016033000024,149184533,2,TAXI ,Taxi vehicle,,
2016034000033,149184534,1,SEDN ,Passenger vehicle,,
2016001000050,149204344,1,SUBN ,Sport utility / station wagon,,
2016001000050,149204344,2,LCOM ,Large com veh(6 or more tires),,
2016001000051,149204345,1,SEDN ,Passenger vehicle,,
2016001000051,149204345,2,SUBN ,Sport utility / station wagon,,
2016001000052,149204346,1,PICK ,Pick-up truck,,
2016001000052,149204346,2,SCOM ,Small com veh(4 tires),,
2016005000039,149204347,1,SEDN ,Passenger vehicle,05,Driver inexperience                                                             
2016005000039,149204347,2,TAXI ,Taxi vehicle,04,Driver inattention/distraction                                                  
2016005000040,149204348,1,LIV  ,Livery vehicle,,
2016005000040,149204348,2,LCOM ,Large com veh(6 or more tires),,
2016005000041,149204349,1,TAXI ,Taxi vehicle,,
2016005000041,149204349,2,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016005000042,149204350,1,TAXI ,Taxi vehicle,,
2016005000042,149204350,2,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016005000043,149204351,1,SEDN ,Passenger vehicle,17,Traffic control disregarded                                                     
2016005000043,149204351,2,LIV  ,Livery vehicle,17,Traffic control disregarded                                                     
2016005000044,149204352,1,LIV  ,Livery vehicle,,
2016005000044,149204352,2,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016005000045,149204353,1,LCOM ,Large com veh(6 or more tires),04,Driver inattention/distraction                                                  
2016005000046,149204354,1,VAN  ,Van,,
2016005000046,149204354,2,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016005000047,149204355,1,LIV  ,Livery vehicle,,
2016005000047,149204355,2,SUBN ,Sport utility / station wagon,05,Driver inexperience                                                             
2016005000048,149204356,1,TAXI ,Taxi vehicle,09,Following too closely                                                           
2016005000048,149204356,2,SEDN ,Passenger vehicle,,
2016005000049,149204357,1,SUBN ,Sport utility / station wagon,,
2016005000049,149204357,2,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016006000020,149204360,1,SUBN ,Sport utility / station wagon,,
2016006000020,149204360,2,TAXI ,Taxi vehicle,19,Unsafe speed                                                                    
2016007000036,149204363,1,BUS  ,Bus,,
2016007000036,149204363,2,SUBN ,Sport utility / station wagon,,
2016007000037,149204364,1,TAXI ,Taxi vehicle,,
2016007000037,149204364,2,TAXI ,Taxi vehicle,,
2016007000038,149204365,1,SEDN ,Passenger vehicle,,
2016007000038,149204365,2,TAXI ,Taxi vehicle,29,Passing too closely                                                             
2016007000039,149204366,1,SUBN ,Sport utility / station wagon,,
2016007000039,149204366,2,SUBN ,Sport utility / station wagon,,
2016007000039,149204366,3,SUBN ,Sport utility / station wagon,,
2016009000031,149204367,1,TAXI ,Taxi vehicle,04,Driver inattention/distraction                                                  
2016009000031,149204367,2,TAXI ,Taxi vehicle,,
2016009000032,149204368,1,TAXI ,Taxi vehicle,18,Turning improperly                                                              
2016009000032,149204368,2,SEDN ,Passenger vehicle,20,Unsafe lane changing                                                            
2016009000033,149204369,1,SEDN ,Passenger vehicle,,
2016009000033,149204369,2,SEDN ,Passenger vehicle,,
2016009000034,149204370,1,LCOM ,Large com veh(6 or more tires),20,Unsafe lane changing                                                            
2016009000034,149204370,2,SEDN ,Passenger vehicle,09,Following too closely                                                           
2016009000035,149204371,1,SUBN ,Sport utility / station wagon,03,Backing unsafely                                                                
2016009000035,149204371,2,LIV  ,Livery vehicle,07,Failure to yield right-of-way                                                   
2016009000036,149204372,1,LIV  ,Livery vehicle,,
2016009000036,149204372,2,TAXI ,Taxi vehicle,,
2016009000037,149204373,1,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016009000037,149204373,2,SEDN ,Passenger vehicle,,
2016009000038,149204374,1,SEDN ,Passenger vehicle,29,Passing too closely                                                             
2016009000038,149204374,2,SEDN ,Passenger vehicle,,
2016009000039,149204375,1,SUBN ,Sport utility / station wagon,07,Failure to yield right-of-way                                                   
2016009000039,149204375,2,SUBN ,Sport utility / station wagon,,
2016009000040,149204376,1,TAXI ,Taxi vehicle,04,Driver inattention/distraction                                                  
2016009000040,149204376,2,TAXI ,Taxi vehicle,,
2016009000041,149204377,1,SEDN ,Passenger vehicle,,
2016009000041,149204377,2,TAXI ,Taxi vehicle,,
2016009000042,149204378,1,SUBN ,Sport utility / station wagon,,
2016009000042,149204378,2,BIKE ,Bicycle,,
2016010000040,149204379,1,SUBN ,Sport utility / station wagon,18,Turning improperly                                                              
2016010000040,149204379,2,OTH  ,Other,04,Driver inattention/distraction                                                  
2016010000041,149204380,1,TAXI ,Taxi vehicle,,
2016010000041,149204380,2,SEDN ,Passenger vehicle,,
2016010000042,149204381,1,OTH  ,Other,,
2016010000042,149204381,2,OTH  ,Other,,
2016010000043,149204382,1,SUBN ,Sport utility / station wagon,29,Passing too closely                                                             
2016010000043,149204382,2,SEDN ,Passenger vehicle,,
2016013000069,149204383,1,AMBU ,Ambulance,04,Driver inattention/distraction                                                  
2016013000069,149204383,2,SUBN ,Sport utility / station wagon,,
2016013000070,149204384,1,SEDN ,Passenger vehicle,09,Following too closely                                                           
2016013000070,149204384,2,SEDN ,Passenger vehicle,,
2016013000070,149204384,3,SEDN ,Passenger vehicle,,
2016013000071,149204385,1,SUBN ,Sport utility / station wagon,03,Backing unsafely                                                                
2016013000071,149204385,2,PICK ,Pick-up truck,13,Passing or lane usage improper                                                  
2016013000072,149204386,1,SEDN ,Passenger vehicle,,
2016013000073,149204387,1,SUBN ,Sport utility / station wagon,,
2016013000073,149204387,2,TAXI ,Taxi vehicle,09,Following too closely                                                           
2016013000074,149204388,1,SEDN ,Passenger vehicle,07,Failure to yield right-of-way                                                   
2016013000074,149204388,2,TAXI ,Taxi vehicle,14,Pedest/bike/other pedest error                                                  
2016013000075,149204389,1,TAXI ,Taxi vehicle,,
2016013000075,149204389,2,SEDN ,Passenger vehicle,,
2016014000048,149204390,1,LIV  ,Livery vehicle,,
2016014000048,149204390,2,VAN  ,Van,09,Following too closely                                                           
2016014000049,149204391,1,TAXI ,Taxi vehicle,,
2016014000049,149204391,2,TAXI ,Taxi vehicle,04,Driver inattention/distraction                                                  
2016014000050,149204392,1,TAXI ,Taxi vehicle,,
2016014000050,149204392,2,SCOM ,Small com veh(4 tires),,
2016014000051,149204393,1,TAXI ,Taxi vehicle,,
2016014000051,149204393,2,TAXI ,Taxi vehicle,,
2016014000052,149204394,1,SEDN ,Passenger vehicle,,
2016014000052,149204394,2,SUBN ,Sport utility / station wagon,03,Backing unsafely                                                                
2016014000053,149204395,1,TAXI ,Taxi vehicle,09,Following too closely                                                           
2016014000053,149204395,2,TAXI ,Taxi vehicle,09,Following too closely                                                           
2016014000054,149204396,1,VAN  ,Van,18,Turning improperly                                                              
2016014000054,149204396,2,SEDN ,Passenger vehicle,17,Traffic control disregarded                                                     
2016014000055,149204397,1,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016014000055,149204397,2,SCOM ,Small com veh(4 tires),04,Driver inattention/distraction                                                  
2016014000056,149204398,1,SEDN ,Passenger vehicle,,
2016014000056,149204398,2,SEDN ,Passenger vehicle,07,Failure to yield right-of-way                                                   
2016014000057,149204399,1,TAXI ,Taxi vehicle,09,Following too closely                                                           
2016014000057,149204399,2,LIV  ,Livery vehicle,,
2016014000059,149204401,1,TAXI ,Taxi vehicle,18,Turning improperly                                                              
2016014000059,149204401,2,TAXI ,Taxi vehicle,04,Driver inattention/distraction                                                  
2016014000060,149204402,1,LIV  ,Livery vehicle,,
2016014000060,149204402,2,SEDN ,Passenger vehicle,,
2016014000061,149204403,1,LIV  ,Livery vehicle,04,Driver inattention/distraction                                                  
2016014000061,149204403,2,SCOM ,Small com veh(4 tires),04,Driver inattention/distraction                                                  
2016014000062,149204404,1,TAXI ,Taxi vehicle,07,Failure to yield right-of-way                                                   
2016014000062,149204404,2,BIKE ,Bicycle,07,Failure to yield right-of-way                                                   
2016014000064,149204406,1,TAXI ,Taxi vehicle,,
2016014000064,149204406,2,TAXI ,Taxi vehicle,20,Unsafe lane changing                                                            
2016017000051,149204407,1,SEDN ,Passenger vehicle,,
2016017000051,149204407,2,VAN  ,Van,20,Unsafe lane changing                                                            
2016017000052,149204408,1,LCOM ,Large com veh(6 or more tires),,
2016017000052,149204408,2,SEDN ,Passenger vehicle,,
2016017000053,149204409,1,LCOM ,Large com veh(6 or more tires),,
2016017000053,149204409,2,SEDN ,Passenger vehicle,,
2016017000054,149204410,1,SEDN ,Passenger vehicle,,
2016017000054,149204410,2,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016017000055,149204411,1,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016017000055,149204411,2,BIKE ,Bicycle,04,Driver inattention/distraction                                                  
2016017000056,149204412,1,SEDN ,Passenger vehicle,,
2016017000056,149204412,2,TAXI ,Taxi vehicle,07,Failure to yield right-of-way                                                   
2016017000057,149204413,1,LIV  ,Livery vehicle,,
2016017000057,149204413,2,LIV  ,Livery vehicle,,
2016017000058,149204414,1,SEDN ,Passenger vehicle,,
2016017000058,149204414,2,SEDN ,Passenger vehicle,,
2016017000060,149204416,1,TAXI ,Taxi vehicle,,
2016017000060,149204416,2,BIKE ,Bicycle,,
2016017000061,149204417,1,SEDN ,Passenger vehicle,,
2016017000061,149204417,2,SEDN ,Passenger vehicle,,
2016017000062,149204418,1,BUS  ,Bus,,
2016018000069,149204419,1,SEDN ,Passenger vehicle,,
2016018000069,149204419,2,SCOM ,Small com veh(4 tires),,
2016018000070,149204420,1,SUBN ,Sport utility / station wagon,,
2016018000070,149204420,2,TAXI ,Taxi vehicle,,
2016018000071,149204421,1,SUBN ,Sport utility / station wagon,,
2016018000071,149204421,2,BIKE ,Bicycle,,
2016018000072,149204422,1,TAXI ,Taxi vehicle,,
2016018000072,149204422,2,SCOM ,Small com veh(4 tires),,
2016018000073,149204423,1,SUBN ,Sport utility / station wagon,,
2016018000073,149204423,2,BIKE ,Bicycle,,
2016018000074,149204424,1,SEDN ,Passenger vehicle,,
2016018000074,149204424,2,TAXI ,Taxi vehicle,,
2016018000075,149204425,1,SUBN ,Sport utility / station wagon,,
2016018000075,149204425,2,SUBN ,Sport utility / station wagon,,
2016019000092,149204426,1,SUBN ,Sport utility / station wagon,,
2016019000092,149204426,2,SEDN ,Passenger vehicle,02,Alcohol involvement                                                             
2016019000093,149204427,1,OTH  ,Other,,
2016019000093,149204427,2,SEDN ,Passenger vehicle,11,Lost consciousness                                                              
2016019000097,149204431,1,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016019000097,149204431,2,BIKE ,Bicycle,,
2016019000098,149204432,1,SUBN ,Sport utility / station wagon,,
2016019000098,149204432,2,SUBN ,Sport utility / station wagon,,
2016019000099,149204433,1,SUBN ,Sport utility / station wagon,,
2016019000099,149204433,2,SUBN ,Sport utility / station wagon,,
2016019000100,149204434,1,SUBN ,Sport utility / station wagon,18,Turning improperly                                                              
2016019000100,149204434,2,SUBN ,Sport utility / station wagon,,
2016019000101,149204435,1,SUBN ,Sport utility / station wagon,,
2016019000101,149204435,2,SEDN ,Passenger vehicle,,
2016019000102,149204436,1,SUBN ,Sport utility / station wagon,09,Following too closely                                                           
2016019000102,149204436,2,VAN  ,Van,19,Unsafe speed                                                                    
2016019000103,149204437,1,UNK  ,Unknown,20,Unsafe lane changing                                                            
2016019000103,149204437,2,SEDN ,Passenger vehicle,,
2016023000037,149204439,1,SEDN ,Passenger vehicle,,
2016023000037,149204439,2,FIRE ,Fire truck,,
2016023000038,149204440,1,SUBN ,Sport utility / station wagon,,
2016023000038,149204440,2,SUBN ,Sport utility / station wagon,,
2016023000039,149204441,1,SEDN ,Passenger vehicle,,
2016023000039,149204441,2,UNK  ,Unknown,,
2016023000040,149204442,1,SUBN ,Sport utility / station wagon,,
2016023000041,149204443,1,SEDN ,Passenger vehicle,,
2016024000029,149204444,1,OTH  ,Other,04,Driver inattention/distraction                                                  
2016024000029,149204444,2,SEDN ,Passenger vehicle,,
2016024000030,149204445,1,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016024000030,149204445,2,BIKE ,Bicycle,14,Pedest/bike/other pedest error                                                  
2016024000031,149204446,1,LIV  ,Livery vehicle,04,Driver inattention/distraction                                                  
2016024000031,149204446,2,SUBN ,Sport utility / station wagon,04,Driver inattention/distraction                                                  
2016024000032,149204447,1,SUBN ,Sport utility / station wagon,,
2016024000032,149204447,2,SUBN ,Sport utility / station wagon,,
2016024000033,149204448,1,LIV  ,Livery vehicle,,
2016024000033,149204448,2,SEDN ,Passenger vehicle,,
2016025000051,149204450,1,UNK  ,Unknown,,
2016025000051,149204450,2,SEDN ,Passenger vehicle,,
2016025000051,149204450,3,SUBN ,Sport utility / station wagon,,
2016026000015,149204452,1,SEDN ,Passenger vehicle,,
2016026000015,149204452,2,UNK  ,Unknown,,
2016028000024,149204453,1,SEDN ,Passenger vehicle,,
2016028000024,149204453,2,SUBN ,Sport utility / station wagon,,
2016028000025,149204454,1,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016028000025,149204454,2,SEDN ,Passenger vehicle,,
2016028000026,149204455,1,VAN  ,Van,17,Traffic control disregarded                                                     
2016028000026,149204455,2,VAN  ,Van,17,Traffic control disregarded                                                     
2016028000027,149204456,1,SEDN ,Passenger vehicle,,
2016028000027,149204456,2,PICK ,Pick-up truck,,
2016030000017,149204457,1,SEDN ,Passenger vehicle,,
2016030000017,149204457,2,SEDN ,Passenger vehicle,,
2016030000018,149204458,1,SEDN ,Passenger vehicle,,
2016030000018,149204458,2,SEDN ,Passenger vehicle,,
2016030000019,149204459,1,VAN  ,Van,,
2016030000019,149204459,2,UNK  ,Unknown,,
2016032000035,149204460,1,SUBN ,Sport utility / station wagon,,
2016032000035,149204460,2,SEDN ,Passenger vehicle,09,Following too closely                                                           
2016033000025,149204461,1,UNK  ,Unknown,07,Failure to yield right-of-way                                                   
2016033000025,149204461,2,BIKE ,Bicycle,,
2016033000026,149204462,1,SUBN ,Sport utility / station wagon,26,Other uninvolved vehicle                                                        
2016033000026,149204462,2,SUBN ,Sport utility / station wagon,,
2016033000026,149204462,3,SUBN ,Sport utility / station wagon,,
2016033000026,149204462,4,SEDN ,Passenger vehicle,,
2016034000036,149204463,1,SEDN ,Passenger vehicle,17,Traffic control disregarded                                                     
2016034000036,149204463,2,SEDN ,Passenger vehicle,19,Unsafe speed                                                                    
2016034000037,149204464,1,SEDN ,Passenger vehicle,,
2016034000037,149204464,2,UNK  ,Unknown,,
2016001000053,149227173,1,SEDN ,Passenger vehicle,,
2016001000053,149227173,2,TAXI ,Taxi vehicle,07,Failure to yield right-of-way                                                   
2016001000054,149227174,1,TAXI ,Taxi vehicle,09,Following too closely                                                           
2016001000054,149227174,2,LIV  ,Livery vehicle,,
2016001000055,149227175,1,SEDN ,Passenger vehicle,,
2016001000055,149227175,2,SEDN ,Passenger vehicle,04,Driver inattention/distraction                                                  
2016001000056,149227176,1,SEDN ,Passenger vehicle,09,Following too closely                                                           
2016001000056,149227176,2,SEDN ,Passenger vehicle,,
2016001000057,149227177,1,TAXI ,Taxi vehicle,,
2016001000057,149227177,2,TAXI ,Taxi vehicle,13,Passing or lane usage improper                                                  
2016001000058,149227178,1,SUBN ,Sport utility / station wagon,,
2016001000058,149227178,2,UNK  ,Unknown,,
2016001000059,149227179,1,TAXI ,Taxi vehicle,,
2016001000059,149227179,2,BIKE ,Bicycle,,
2016005000050,149227180,1,SEDN ,Passenger vehicle,09,Following too closely                                                           
2016005000050,149227180,2,SEDN ,Passenger vehicle,,
2016005000051,149227181,1,LIV  ,Livery vehicle,,
2016005000051,149227181,2,SUBN ,Sport utility / station wagon,09,Following too closely                                                           
2016005000052,149227182,1,SEDN ,Passenger vehicle,,
